id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
250722088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-07-22T00:00:00.000,2025 Report Week 29,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,53017,20795,18165,6765,0,0,27560,24930,25458,28087,53017,20795,18165,6765,0,0,27560,24930,25458,28087,0,0,0,0,0,0,0,0,0,0,374,4853,-9134,2689,0,0,7542,-6445,-7168,6819,100.0,39.2,34.3,12.8,0.0,0.0,52.0,47.0,48.0,53.0,100.0,39.2,34.3,12.8,0.0,0.0,52.0,47.0,48.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,18,19,12,0,0,24,26,38,18,19,12,0,0,24,26,0,0,0,0,0,0,0,0,32.4,22.2,41.5,34.3,27.7,19.0,34.2,27.2,32.4,22.2,41.5,34.3,27.7,19.0,34.2,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250722088691C,GOLD - COMMODITY EXCHANGE INC.,2025-07-22T00:00:00.000,2025 Report Week 29,GOLD,088691,CMX ,NYC,088 ,GOLD,758541,304056,58776,240756,151569,427089,696381,726621,62160,31920,758541,304056,58776,240756,151569,427089,696381,726621,62160,31920,0,0,0,0,0,0,0,0,0,0,79908,45682,4159,27866,8165,40221,81713,72246,-1805,7662,100.0,40.1,7.7,31.7,20.0,56.3,91.8,95.8,8.2,4.2,100.0,40.1,7.7,31.7,20.0,56.3,91.8,95.8,8.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,223,70,155,58,69,332,246,370,223,70,155,58,69,332,246,0,0,0,0,0,0,0,0,17.2,24.8,26.7,40.8,11.3,18.6,16.8,30.2,17.2,24.8,26.7,40.8,11.3,18.6,16.8,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250715088691C,GOLD - COMMODITY EXCHANGE INC.,2025-07-15T00:00:00.000,2025 Report Week 28,GOLD,088691,CMX,NYC,088,GOLD,678633,258374,54618,212890,143404,386867,614668,654375,63965,24258,678633,258374,54618,212890,143404,386867,614668,654375,63965,24258,0,0,0,0,0,0,0,0,0,0,12320,9182,-936,-3368,6076,18178,11890,13874,429,-1555,100.0,38.1,8.0,31.4,21.1,57.0,90.6,96.4,9.4,3.6,100.0,38.1,8.0,31.4,21.1,57.0,90.6,96.4,9.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,210,56,147,57,58,309,222,334,210,56,147,57,58,309,222,0,0,0,0,0,0,0,0,18.5,26.7,28.1,42.6,11.5,20.2,17.1,31.7,18.5,26.7,28.1,42.6,11.5,20.2,17.1,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250715088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-07-15T00:00:00.000,2025 Report Week 28,MICRO GOLD,088695,CMX,NYC,088,GOLD,52643,15942,27299,4076,0,0,20018,31375,32626,21268,52643,15942,27299,4076,0,0,20018,31375,32626,21268,0,0,0,0,0,0,0,0,0,0,4303,4840,1943,1825,0,0,6665,3768,-2362,535,100.0,30.3,51.9,7.7,0.0,0.0,38.0,59.6,62.0,40.4,100.0,30.3,51.9,7.7,0.0,0.0,38.0,59.6,62.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,16,17,9,0,0,22,21,34,16,17,9,0,0,22,21,0,0,0,0,0,0,0,0,18.1,39.6,29.1,49.0,17.5,36.3,25.0,44.6,18.1,39.6,29.1,49.0,17.5,36.3,25.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250708088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-07-08T00:00:00.000,2025 Report Week 27,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,48340,11102,25356,2251,0,0,13353,27607,34987,20733,48340,11102,25356,2251,0,0,13353,27607,34987,20733,0,0,0,0,0,0,0,0,0,0,3018,-2816,4594,878,0,0,-1938,5472,4956,-2454,100.0,23.0,52.5,4.7,0.0,0.0,27.6,57.1,72.4,42.9,100.0,23.0,52.5,4.7,0.0,0.0,27.6,57.1,72.4,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,18,17,10,0,0,25,21,36,18,17,10,0,0,25,21,0,0,0,0,0,0,0,0,13.0,35.3,18.7,45.2,11.9,33.9,17.0,43.8,13.0,35.3,18.7,45.2,11.9,33.9,17.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250708088691C,GOLD - COMMODITY EXCHANGE INC.,2025-07-08T00:00:00.000,2025 Report Week 27,GOLD,088691,CMX ,NYC,088 ,GOLD,666313,249192,55553,216258,137328,368689,602778,640500,63535,25813,666313,249192,55553,216258,137328,368689,602778,640500,63535,25813,0,0,0,0,0,0,0,0,0,0,-2457,820,540,-7484,1497,3148,-5167,-3796,2710,1339,100.0,37.4,8.3,32.5,20.6,55.3,90.5,96.1,9.5,3.9,100.0,37.4,8.3,32.5,20.6,55.3,90.5,96.1,9.5,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,204,57,141,58,59,299,220,328,204,57,141,58,59,299,220,0,0,0,0,0,0,0,0,18.6,26.4,28.6,42.8,11.8,20.0,17.5,31.1,18.6,26.4,28.6,42.8,11.8,20.0,17.5,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250701088691C,GOLD - COMMODITY EXCHANGE INC.,2025-07-01T00:00:00.000,2025 Report Week 26,GOLD,088691,CMX ,NYC,088 ,GOLD,668770,248372,55013,223742,135830,365541,607945,644296,60825,24473,668770,248372,55013,223742,135830,365541,607945,644296,60825,24473,0,0,0,0,0,0,0,0,0,0,-30200,1505,-3307,-23464,-6745,-3261,-28704,-30033,-1496,-167,100.0,37.1,8.2,33.5,20.3,54.7,90.9,96.3,9.1,3.7,100.0,37.1,8.2,33.5,20.3,54.7,90.9,96.3,9.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,207,56,141,58,61,301,223,334,207,56,141,58,61,301,223,0,0,0,0,0,0,0,0,18.7,26.5,29.3,42.6,11.4,19.5,17.1,30.6,18.7,26.5,29.3,42.6,11.4,19.5,17.1,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250701088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-07-01T00:00:00.000,2025 Report Week 26,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,45322,13918,20762,1373,0,0,15291,22135,30031,23188,45322,13918,20762,1373,0,0,15291,22135,30031,23188,0,0,0,0,0,0,0,0,0,0,-1112,3569,-4495,-1243,0,0,2326,-5738,-3438,4625,100.0,30.7,45.8,3.0,0.0,0.0,33.7,48.8,66.3,51.2,100.0,30.7,45.8,3.0,0.0,0.0,33.7,48.8,66.3,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,14,17,9,0,0,20,21,32,14,17,9,0,0,20,21,0,0,0,0,0,0,0,0,22.3,24.9,27.9,36.4,21.6,24.0,27.2,35.5,22.3,24.9,27.9,36.4,21.6,24.0,27.2,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250624088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-06-24T00:00:00.000,2025 Report Week 25,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,46434,10349,25256,2616,0,0,12965,27872,33469,18562,46434,10349,25256,2616,0,0,12965,27872,33469,18562,0,0,0,0,0,0,0,0,0,0,1425,-1832,-182,-188,0,0,-2020,-369,3445,1795,100.0,22.3,54.4,5.6,0.0,0.0,27.9,60.0,72.1,40.0,100.0,22.3,54.4,5.6,0.0,0.0,27.9,60.0,72.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,15,20,10,0,0,22,23,35,15,20,10,0,0,22,23,0,0,0,0,0,0,0,0,16.0,31.2,21.3,44.7,14.4,29.5,19.1,42.4,16.0,31.2,21.3,44.7,14.4,29.5,19.1,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250624088691C,GOLD - COMMODITY EXCHANGE INC.,2025-06-24T00:00:00.000,2025 Report Week 25,GOLD,088691,CMX ,NYC,088 ,GOLD,698970,246867,58320,247206,142575,368803,636648,674329,62321,24641,698970,246867,58320,247206,142575,368803,636648,674329,62321,24641,0,0,0,0,0,0,0,0,0,0,-43424,-10673,1423,-31199,108,-13582,-41763,-43358,-1661,-66,100.0,35.3,8.3,35.4,20.4,52.8,91.1,96.5,8.9,3.5,100.0,35.3,8.3,35.4,20.4,52.8,91.1,96.5,8.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,205,69,152,60,58,311,235,345,205,69,152,60,58,311,235,0,0,0,0,0,0,0,0,18.7,25.8,29.3,42.3,10.6,18.8,16.3,29.5,18.7,25.8,29.3,42.3,10.6,18.8,16.3,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250617088691C,GOLD - COMMODITY EXCHANGE INC.,2025-06-17T00:00:00.000,2025 Report Week 24,GOLD,088691,CMX ,NYC,088 ,GOLD,742394,257540,56897,278405,142467,382385,678412,717687,63982,24707,742394,257540,56897,278405,142467,382385,678412,717687,63982,24707,0,0,0,0,0,0,0,0,0,0,45312,12533,2072,20806,8422,22018,41761,44896,3551,416,100.0,34.7,7.7,37.5,19.2,51.5,91.4,96.7,8.6,3.3,100.0,34.7,7.7,37.5,19.2,51.5,91.4,96.7,8.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,230,62,153,61,61,331,236,363,230,62,153,61,61,331,236,0,0,0,0,0,0,0,0,19.2,26.5,29.3,42.4,9.6,18.5,14.7,28.6,19.2,26.5,29.3,42.4,9.6,18.5,14.7,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250617088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-06-17T00:00:00.000,2025 Report Week 24,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,45009,12181,25438,2804,0,0,14985,28242,30024,16768,45009,12181,25438,2804,0,0,14985,28242,30024,16768,0,0,0,0,0,0,0,0,0,0,1254,-930,3442,-665,0,0,-1595,2777,2849,-1523,100.0,27.1,56.5,6.2,0.0,0.0,33.3,62.7,66.7,37.3,100.0,27.1,56.5,6.2,0.0,0.0,33.3,62.7,66.7,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,13,19,9,0,0,19,22,32,13,19,9,0,0,19,22,0,0,0,0,0,0,0,0,20.5,33.1,26.8,47.6,19.6,30.5,24.7,43.8,20.5,33.1,26.8,47.6,19.6,30.5,24.7,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250610088691C,GOLD - COMMODITY EXCHANGE INC.,2025-06-10T00:00:00.000,2025 Report Week 23,GOLD,088691,CMX ,NYC,088 ,GOLD,697081,245007,54825,257599,134045,360367,636651,672790,60431,24291,697081,245007,54825,257599,134045,360367,636651,672790,60431,24291,0,0,0,0,0,0,0,0,0,0,-13606,-1974,-724,-9493,-3970,-2808,-15437,-13025,1831,-581,100.0,35.1,7.9,37.0,19.2,51.7,91.3,96.5,8.7,3.5,100.0,35.1,7.9,37.0,19.2,51.7,91.3,96.5,8.7,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,220,66,150,62,60,326,232,357,220,66,150,62,60,326,232,0,0,0,0,0,0,0,0,20.1,27.5,30.4,43.0,10.2,18.6,15.6,28.8,20.1,27.5,30.4,43.0,10.2,18.6,15.6,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250610088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-06-10T00:00:00.000,2025 Report Week 23,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,43755,13111,21996,3469,0,0,16580,25464,27175,18290,43755,13111,21996,3469,0,0,16580,25464,27175,18290,0,0,0,0,0,0,0,0,0,0,4655,2738,7985,-697,0,0,2041,7287,2614,-2632,100.0,30.0,50.3,7.9,0.0,0.0,37.9,58.2,62.1,41.8,100.0,30.0,50.3,7.9,0.0,0.0,37.9,58.2,62.1,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,11,19,11,0,0,20,21,30,11,19,11,0,0,20,21,0,0,0,0,0,0,0,0,25.5,32.6,31.8,45.6,23.5,29.7,28.5,40.3,25.5,32.6,31.8,45.6,23.5,29.7,28.5,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250603088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-06-03T00:00:00.000,2025 Report Week 22,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,39100,10373,14011,4166,0,0,14539,18177,24561,20923,39100,10373,14011,4166,0,0,14539,18177,24561,20923,0,0,0,0,0,0,0,0,0,0,-9966,-6806,-12408,-188,0,0,-6994,-12596,-2972,2630,100.0,26.5,35.8,10.7,0.0,0.0,37.2,46.5,62.8,53.5,100.0,26.5,35.8,10.7,0.0,0.0,37.2,46.5,62.8,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,12,15,10,0,0,21,17,28,12,15,10,0,0,21,17,0,0,0,0,0,0,0,0,21.7,23.1,29.1,36.3,18.4,20.9,24.0,31.3,21.7,23.1,29.1,36.3,18.4,20.9,24.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250603088691C,GOLD - COMMODITY EXCHANGE INC.,2025-06-03T00:00:00.000,2025 Report Week 22,GOLD,088691,CMX ,NYC,088 ,GOLD,710687,246981,55548,267091,138015,363175,652088,685815,58600,24872,710687,246981,55548,267091,138015,363175,652088,685815,58600,24872,0,0,0,0,0,0,0,0,0,0,-5539,13515,-856,-1363,-13396,1004,-1244,-1214,-4296,-4325,100.0,34.8,7.8,37.6,19.4,51.1,91.8,96.5,8.2,3.5,100.0,34.8,7.8,37.6,19.4,51.1,91.8,96.5,8.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,218,67,142,63,62,323,229,357,218,67,142,63,62,323,229,0,0,0,0,0,0,0,0,20.2,27.7,30.3,42.8,10.0,18.4,15.0,28.4,20.2,27.7,30.3,42.8,10.0,18.4,15.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250527088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-27T00:00:00.000,2025 Report Week 21,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,49066,17179,26419,4354,0,0,21533,30773,27533,18293,49066,17179,26419,4354,0,0,21533,30773,27533,18293,0,0,0,0,0,0,0,0,0,0,55,-2693,833,2416,0,0,-277,3249,333,-3193,100.0,35.0,53.8,8.9,0.0,0.0,43.9,62.7,56.1,37.3,100.0,35.0,53.8,8.9,0.0,0.0,43.9,62.7,56.1,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,14,14,8,0,0,18,19,29,14,14,8,0,0,18,19,0,0,0,0,0,0,0,0,28.1,43.1,36.2,55.0,24.6,42.0,29.7,50.1,28.1,43.1,36.2,55.0,24.6,42.0,29.7,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250527088691C,GOLD - COMMODITY EXCHANGE INC.,2025-05-27T00:00:00.000,2025 Report Week 21,GOLD,088691,CMX ,NYC,088 ,GOLD,716227,233466,56404,268454,151411,362171,653331,687030,62895,29197,716227,233466,56404,268454,151411,362171,653331,687030,62895,29197,0,0,0,0,0,0,0,0,0,0,-144841,-3651,-774,-113981,-28725,-31193,-146357,-145948,1516,1107,100.0,32.6,7.9,37.5,21.1,50.6,91.2,95.9,8.8,4.1,100.0,32.6,7.9,37.5,21.1,50.6,91.2,95.9,8.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,197,65,133,59,61,295,221,333,197,65,133,59,61,295,221,0,0,0,0,0,0,0,0,19.4,26.6,29.2,39.8,9.9,17.2,14.8,25.3,19.4,26.6,29.2,39.8,9.9,17.2,14.8,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250520088691C,GOLD - COMMODITY EXCHANGE INC.,2025-05-20T00:00:00.000,2025 Report Week 20,GOLD,088691,CMX ,NYC,088 ,GOLD,861067,237118,57178,382435,180136,393365,799688,832978,61379,28090,861067,237118,57178,382435,180136,393365,799688,832978,61379,28090,0,0,0,0,0,0,0,0,0,0,28651,-2141,-6061,22215,6406,13051,26479,29205,2172,-553,100.0,27.5,6.6,44.4,20.9,45.7,92.9,96.7,7.1,3.3,100.0,27.5,6.6,44.4,20.9,45.7,92.9,96.7,7.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,217,77,153,56,57,322,239,360,217,77,153,56,57,322,239,0,0,0,0,0,0,0,0,21.8,27.1,32.1,40.2,8.1,14.5,12.3,21.5,21.8,27.1,32.1,40.2,8.1,14.5,12.3,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250520088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-20T00:00:00.000,2025 Report Week 20,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,49010,19872,25586,1938,0,0,21810,27524,27201,21486,49010,19872,25586,1938,0,0,21810,27524,27201,21486,0,0,0,0,0,0,0,0,0,0,6255,4138,3856,527,0,0,4665,4383,1590,1872,100.0,40.5,52.2,4.0,0.0,0.0,44.5,56.2,55.5,43.8,100.0,40.5,52.2,4.0,0.0,0.0,44.5,56.2,55.5,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,16,12,8,0,0,20,17,29,16,12,8,0,0,20,17,0,0,0,0,0,0,0,0,23.7,42.3,34.3,50.9,23.1,41.9,32.6,49.8,23.7,42.3,34.3,50.9,23.1,41.9,32.6,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250513088691C,GOLD - COMMODITY EXCHANGE INC.,2025-05-13T00:00:00.000,2025 Report Week 19,GOLD,088691,CMX ,NYC,088 ,GOLD,832416,239259,63239,360220,173730,380314,773209,803773,59207,28643,832416,239259,63239,360220,173730,380314,773209,803773,59207,28643,0,0,0,0,0,0,0,0,0,0,-70379,-4517,579,-57866,-5516,-9906,-67899,-67194,-2480,-3186,100.0,28.7,7.6,43.3,20.9,45.7,92.9,96.6,7.1,3.4,100.0,28.7,7.6,43.3,20.9,45.7,92.9,96.6,7.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,217,83,150,56,59,321,246,368,217,83,150,56,59,321,246,0,0,0,0,0,0,0,0,21.6,27.0,31.8,40.2,8.3,14.8,12.5,22.0,21.6,27.0,31.8,40.2,8.3,14.8,12.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250513088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-13T00:00:00.000,2025 Report Week 19,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,42756,15734,21730,1411,0,0,17145,23141,25611,19614,42756,15734,21730,1411,0,0,17145,23141,25611,19614,0,0,0,0,0,0,0,0,0,0,-3569,-3536,1999,-262,-632,0,-4430,1736,861,-5305,100.0,36.8,50.8,3.3,0.0,0.0,40.1,54.1,59.9,45.9,100.0,36.8,50.8,3.3,0.0,0.0,40.1,54.1,59.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,18,11,8,0,0,23,15,30,18,11,8,0,0,23,15,0,0,0,0,0,0,0,0,18.7,41.1,26.9,50.1,18.7,39.7,26.9,48.6,18.7,41.1,26.9,50.1,18.7,39.7,26.9,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
250506088691C,GOLD - COMMODITY EXCHANGE INC.,2025-05-06T00:00:00.000,2025 Report Week 18,GOLD,088691,CMX ,NYC,088 ,GOLD,902795,243775,62661,418086,179247,390220,841108,870967,61688,31829,902795,243775,62661,418086,179247,390220,841108,870967,61688,31829,0,0,0,0,0,0,0,0,0,0,40197,-5563,-4799,40470,2037,3279,36944,38950,3253,1247,100.0,27.0,6.9,46.3,19.9,43.2,93.2,96.5,6.8,3.5,100.0,27.0,6.9,46.3,19.9,43.2,93.2,96.5,6.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,216,90,153,61,64,334,252,381,216,90,153,61,64,334,252,0,0,0,0,0,0,0,0,21.9,27.0,33.5,40.3,7.4,13.7,11.3,20.9,21.9,27.0,33.5,40.3,7.4,13.7,11.3,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
