id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
250603088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-06-03T00:00:00.000,2025 Report Week 22,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,39082,10373,14011,4166,0,0,14539,18177,24543,20905,39082,10373,14011,4166,0,0,14539,18177,24543,20905,0,0,0,0,0,0,0,0,0,0,-9967,-6806,-12399,-187,0,0,-6993,-12586,-2974,2619,100.0,26.5,35.9,10.7,0.0,0.0,37.2,46.5,62.8,53.5,100.0,26.5,35.9,10.7,0.0,0.0,37.2,46.5,62.8,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,12,15,10,0,0,21,17,28,12,15,10,0,0,21,17,0,0,0,0,0,0,0,0,21.8,23.1,29.1,36.4,18.4,20.9,24.0,31.3,21.8,23.1,29.1,36.4,18.4,20.9,24.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250527088691F,GOLD - COMMODITY EXCHANGE INC.,2025-05-27T00:00:00.000,2025 Report Week 21,GOLD,088691,CMX ,NYC,088 ,GOLD,437538,234087,59903,59401,87509,295096,380997,414400,56541,23138,437538,234087,59903,59401,87509,295096,380997,414400,56541,23138,0,0,0,0,0,0,0,0,0,0,-10462,-3975,-14178,-6228,-2747,7192,-12950,-13214,2488,2752,100.0,53.5,13.7,13.6,20.0,67.4,87.1,94.7,12.9,5.3,100.0,53.5,13.7,13.6,20.0,67.4,87.1,94.7,12.9,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,174,50,65,53,56,248,151,294,174,50,65,53,56,248,151,0,0,0,0,0,0,0,0,18.6,30.2,28.8,45.2,16.6,27.7,25.4,40.8,18.6,30.2,28.8,45.2,16.6,27.7,25.4,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250527088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-27T00:00:00.000,2025 Report Week 21,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,49049,17179,26410,4353,0,0,21532,30763,27517,18286,49049,17179,26410,4353,0,0,21532,30763,27517,18286,0,0,0,0,0,0,0,0,0,0,64,-2693,827,2420,0,0,-273,3247,337,-3183,100.0,35.0,53.8,8.9,0.0,0.0,43.9,62.7,56.1,37.3,100.0,35.0,53.8,8.9,0.0,0.0,43.9,62.7,56.1,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,14,14,7,0,0,17,19,29,14,14,7,0,0,17,19,0,0,0,0,0,0,0,0,28.1,43.1,36.2,55.0,24.6,42.1,29.7,50.1,28.1,43.1,36.2,55.0,24.6,42.1,29.7,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250520088691F,GOLD - COMMODITY EXCHANGE INC.,2025-05-20T00:00:00.000,2025 Report Week 20,GOLD,088691,CMX ,NYC,088 ,GOLD,448000,238062,74081,65629,90256,287904,393947,427614,54053,20386,448000,238062,74081,65629,90256,287904,393947,427614,54053,20386,0,0,0,0,0,0,0,0,0,0,7158,-129,-2901,2960,1844,8285,4675,8344,2483,-1186,100.0,53.1,16.5,14.6,20.1,64.3,87.9,95.4,12.1,4.6,100.0,53.1,16.5,14.6,20.1,64.3,87.9,95.4,12.1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,180,62,70,47,53,254,158,306,180,62,70,47,53,254,158,0,0,0,0,0,0,0,0,18.2,29.2,27.8,43.4,16.0,27.1,24.5,40.2,18.2,29.2,27.8,43.4,16.0,27.1,24.5,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250520088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-20T00:00:00.000,2025 Report Week 20,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,48985,19872,25583,1933,0,0,21805,27516,27180,21469,48985,19872,25583,1933,0,0,21805,27516,27180,21469,0,0,0,0,0,0,0,0,0,0,6254,4138,3854,530,0,0,4668,4384,1586,1870,100.0,40.6,52.2,3.9,0.0,0.0,44.5,56.2,55.5,43.8,100.0,40.6,52.2,3.9,0.0,0.0,44.5,56.2,55.5,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,16,12,7,0,0,19,17,29,16,12,7,0,0,19,17,0,0,0,0,0,0,0,0,23.7,42.3,34.4,51.0,23.1,42.0,32.6,49.8,23.7,42.3,34.4,51.0,23.1,42.0,32.6,49.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250513088691F,GOLD - COMMODITY EXCHANGE INC.,2025-05-13T00:00:00.000,2025 Report Week 19,GOLD,088691,CMX ,NYC,088 ,GOLD,440842,238191,76982,62669,88412,279619,389272,419270,51570,21572,440842,238191,76982,62669,88412,279619,389272,419270,51570,21572,0,0,0,0,0,0,0,0,0,0,-11572,746,2034,-12424,1168,272,-10510,-10118,-1062,-1454,100.0,54.0,17.5,14.2,20.1,63.4,88.3,95.1,11.7,4.9,100.0,54.0,17.5,14.2,20.1,63.4,88.3,95.1,11.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,184,65,71,50,51,261,162,316,184,65,71,50,51,261,162,0,0,0,0,0,0,0,0,17.0,28.8,26.4,43.4,15.7,26.9,24.2,40.5,17.0,28.8,26.4,43.4,15.7,26.9,24.2,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250513088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-13T00:00:00.000,2025 Report Week 19,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,42731,15734,21729,1403,0,0,17137,23132,25594,19599,42731,15734,21729,1403,0,0,17137,23132,25594,19599,0,0,0,0,0,0,0,0,0,0,-3563,-3536,1985,-253,-632,0,-4421,1732,858,-5295,100.0,36.8,50.9,3.3,0.0,0.0,40.1,54.1,59.9,45.9,100.0,36.8,50.9,3.3,0.0,0.0,40.1,54.1,59.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,18,11,7,0,0,22,15,30,18,11,7,0,0,22,15,0,0,0,0,0,0,0,0,18.7,41.1,26.9,50.2,18.7,39.8,26.9,48.6,18.7,41.1,26.9,50.2,18.7,39.8,26.9,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250506088691F,GOLD - COMMODITY EXCHANGE INC.,2025-05-06T00:00:00.000,2025 Report Week 18,GOLD,088691,CMX ,NYC,088 ,GOLD,452414,237445,74948,75093,87244,279347,399782,429388,52632,23026,452414,237445,74948,75093,87244,279347,399782,429388,52632,23026,0,0,0,0,0,0,0,0,0,0,546,-2932,-2111,7064,-5543,-4201,-1411,752,1957,-206,100.0,52.5,16.6,16.6,19.3,61.7,88.4,94.9,11.6,5.1,100.0,52.5,16.6,16.6,19.3,61.7,88.4,94.9,11.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,191,68,74,55,56,276,170,333,191,68,74,55,56,276,170,0,0,0,0,0,0,0,0,20.0,29.4,29.6,46.7,14.8,26.4,23.1,40.3,20.0,29.4,29.6,46.7,14.8,26.4,23.1,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250506088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-05-06T00:00:00.000,2025 Report Week 18,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,46294,19270,19744,1656,632,0,21558,21400,24736,24894,46294,19270,19744,1656,632,0,21558,21400,24736,24894,0,0,0,0,0,0,0,0,0,0,2448,-922,-905,242,236,0,-444,-663,2892,3111,100.0,41.6,42.6,3.6,1.4,0.0,46.6,46.2,53.4,53.8,100.0,41.6,42.6,3.6,1.4,0.0,46.6,46.2,53.4,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,14,13,7,2,0,22,15,30,14,13,7,2,0,22,15,0,0,0,0,0,0,0,0,25.8,32.5,35.6,41.9,25.8,30.3,35.6,39.6,25.8,32.5,35.6,41.9,25.8,30.3,35.6,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250429088691F,GOLD - COMMODITY EXCHANGE INC.,2025-04-29T00:00:00.000,2025 Report Week 17,GOLD,088691,CMX ,NYC,088 ,GOLD,451868,240377,77059,68029,92787,283548,401193,428636,50675,23232,451868,240377,77059,68029,92787,283548,401193,428636,50675,23232,0,0,0,0,0,0,0,0,0,0,-13483,-18519,-6459,3606,1659,-9848,-13254,-12701,-229,-782,100.0,53.2,17.1,15.1,20.5,62.8,88.8,94.9,11.2,5.1,100.0,53.2,17.1,15.1,20.5,62.8,88.8,94.9,11.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,184,61,72,49,52,264,157,315,184,61,72,49,52,264,157,0,0,0,0,0,0,0,0,19.7,28.4,29.6,46.0,14.9,25.0,23.1,40.3,19.7,28.4,29.6,46.0,14.9,25.0,23.1,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250429088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-04-29T00:00:00.000,2025 Report Week 17,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,43846,20192,20649,1414,396,0,22002,22063,21844,21783,43846,20192,20649,1414,396,0,22002,22063,21844,21783,0,0,0,0,0,0,0,0,0,0,-2321,-2138,2285,-1020,0,0,-3158,1265,837,-3586,100.0,46.1,47.1,3.2,0.9,0.0,50.2,50.3,49.8,49.7,100.0,46.1,47.1,3.2,0.9,0.0,50.2,50.3,49.8,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,14,14,6,1,0,19,16,29,14,14,6,1,0,19,16,0,0,0,0,0,0,0,0,29.7,36.1,39.6,45.5,29.3,33.8,39.2,43.1,29.7,36.1,39.6,45.5,29.3,33.8,39.2,43.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250422088691F,GOLD - COMMODITY EXCHANGE INC.,2025-04-22T00:00:00.000,2025 Report Week 16,GOLD,088691,CMX ,NYC,088 ,GOLD,465351,258896,83518,64423,91128,293396,414447,441337,50904,24014,465351,258896,83518,64423,91128,293396,414447,441337,50904,24014,0,0,0,0,0,0,0,0,0,0,8723,-12811,14021,1419,20560,-9084,9168,6356,-445,2367,100.0,55.6,17.9,13.8,19.6,63.0,89.1,94.8,10.9,5.2,100.0,55.6,17.9,13.8,19.6,63.0,89.1,94.8,10.9,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,196,64,75,48,55,272,170,333,196,64,75,48,55,272,170,0,0,0,0,0,0,0,0,20.2,27.3,29.6,44.9,15.6,25.2,23.9,40.9,20.2,27.3,29.6,44.9,15.6,25.2,23.9,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250422088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-04-22T00:00:00.000,2025 Report Week 16,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,46167,22330,18364,2434,396,0,25160,20798,21007,25369,46167,22330,18364,2434,396,0,25160,20798,21007,25369,0,0,0,0,0,0,0,0,0,0,7243,5113,2776,257,0,0,5370,3033,1873,4210,100.0,48.4,39.8,5.3,0.9,0.0,54.5,45.0,45.5,55.0,100.0,48.4,39.8,5.3,0.9,0.0,54.5,45.0,45.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,19,13,7,1,0,25,15,33,19,13,7,1,0,25,15,0,0,0,0,0,0,0,0,30.4,28.7,39.8,41.0,30.0,25.2,38.5,36.6,30.4,28.7,39.8,41.0,30.0,25.2,38.5,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250415088691F,GOLD - COMMODITY EXCHANGE INC.,2025-04-15T00:00:00.000,2025 Report Week 15,GOLD,088691,CMX ,NYC,088 ,GOLD,456628,271707,69497,63004,70568,302480,405279,434981,51349,21647,456628,271707,69497,63004,70568,302480,405279,434981,51349,21647,0,0,0,0,0,0,0,0,0,0,11160,1874,379,7069,1354,1083,10297,8531,863,2629,100.0,59.5,15.2,13.8,15.5,66.2,88.8,95.3,11.2,4.7,100.0,59.5,15.2,13.8,15.5,66.2,88.8,95.3,11.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,198,48,70,47,59,268,159,321,198,48,70,47,59,268,159,0,0,0,0,0,0,0,0,18.9,29.1,28.3,46.5,15.3,27.6,23.8,44.0,18.9,29.1,28.3,46.5,15.3,27.6,23.8,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250415088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-04-15T00:00:00.000,2025 Report Week 15,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,38924,17217,15588,2177,396,0,19790,17765,19134,21159,38924,17217,15588,2177,396,0,19790,17765,19134,21159,0,0,0,0,0,0,0,0,0,0,1055,4260,-237,-2440,396,0,2216,-2677,-1161,3732,100.0,44.2,40.0,5.6,1.0,0.0,50.8,45.6,49.2,54.4,100.0,44.2,40.0,5.6,1.0,0.0,50.8,45.6,49.2,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,19,13,5,1,0,23,15,33,19,13,5,1,0,23,15,0,0,0,0,0,0,0,0,23.1,27.8,35.5,40.4,22.6,24.0,34.2,35.9,23.1,27.8,35.5,40.4,22.6,24.0,34.2,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250408088691F,GOLD - COMMODITY EXCHANGE INC.,2025-04-08T00:00:00.000,2025 Report Week 14,GOLD,088691,CMX ,NYC,088 ,GOLD,445468,269833,69118,55935,69214,301397,394982,426450,50486,19018,445468,269833,69118,55935,69214,301397,394982,426450,50486,19018,0,0,0,0,0,0,0,0,0,0,-53278,-58103,-20384,4688,339,-32539,-53076,-48235,-202,-5043,100.0,60.6,15.5,12.6,15.5,67.7,88.7,95.7,11.3,4.3,100.0,60.6,15.5,12.6,15.5,67.7,88.7,95.7,11.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,189,54,73,49,48,266,152,311,189,54,73,49,48,266,152,0,0,0,0,0,0,0,0,19.0,29.3,28.6,47.2,16.4,27.8,24.4,44.9,19.0,29.3,28.6,47.2,16.4,27.8,24.4,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250408088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-04-08T00:00:00.000,2025 Report Week 14,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,37869,12957,15825,4617,0,0,17574,20442,20295,17427,37869,12957,15825,4617,0,0,17574,20442,20295,17427,0,0,0,0,0,0,0,0,0,0,-201,-2113,5426,-254,0,0,-2367,5172,2166,-5373,100.0,34.2,41.8,12.2,0.0,0.0,46.4,54.0,53.6,46.0,100.0,34.2,41.8,12.2,0.0,0.0,46.4,54.0,53.6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,17,9,9,0,0,23,13,27,17,9,9,0,0,23,13,0,0,0,0,0,0,0,0,22.0,32.5,33.4,49.3,17.5,28.9,27.2,41.0,22.0,32.5,33.4,49.3,17.5,28.9,27.2,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250401088691F,GOLD - COMMODITY EXCHANGE INC.,2025-04-01T00:00:00.000,2025 Report Week 13,GOLD,088691,CMX ,NYC,088 ,GOLD,498746,327936,89502,51247,68875,333936,448058,474685,50688,24061,498746,327936,89502,51247,68875,333936,448058,474685,50688,24061,0,0,0,0,0,0,0,0,0,0,-12736,11364,22726,-3973,-17963,-31500,-10572,-12747,-2164,11,100.0,65.8,17.9,10.3,13.8,67.0,89.8,95.2,10.2,4.8,100.0,65.8,17.9,10.3,13.8,67.0,89.8,95.2,10.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,198,64,70,41,50,264,162,325,198,64,70,41,50,264,162,0,0,0,0,0,0,0,0,15.5,27.3,24.5,44.2,14.8,25.9,23.2,41.9,15.5,27.3,24.5,44.2,14.8,25.9,23.2,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250401088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-04-01T00:00:00.000,2025 Report Week 13,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,38070,15070,10399,4871,0,0,19941,15270,18129,22800,38070,15070,10399,4871,0,0,19941,15270,18129,22800,0,0,0,0,0,0,0,0,0,0,-142,3497,-5721,-1945,0,0,1552,-7666,-1694,7524,100.0,39.6,27.3,12.8,0.0,0.0,52.4,40.1,47.6,59.9,100.0,39.6,27.3,12.8,0.0,0.0,52.4,40.1,47.6,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,18,11,8,0,0,22,16,30,18,11,8,0,0,22,16,0,0,0,0,0,0,0,0,24.5,24.3,38.8,33.7,21.7,18.7,31.4,25.2,24.5,24.3,38.8,33.7,21.7,18.7,31.4,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250325088691F,GOLD - COMMODITY EXCHANGE INC.,2025-03-25T00:00:00.000,2025 Report Week 12,GOLD,088691,CMX ,NYC,088 ,GOLD,511482,316572,66776,55220,86838,365436,458630,487432,52852,24050,511482,316572,66776,55220,86838,365436,458630,487432,52852,24050,0,0,0,0,0,0,0,0,0,0,-22084,-5082,3054,-12302,-4711,-11281,-22095,-20529,11,-1555,100.0,61.9,13.1,10.8,17.0,71.4,89.7,95.3,10.3,4.7,100.0,61.9,13.1,10.8,17.0,71.4,89.7,95.3,10.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,195,59,80,45,58,267,172,320,195,59,80,45,58,267,172,0,0,0,0,0,0,0,0,15.6,28.6,24.6,44.0,15.6,27.7,22.8,40.7,15.6,28.6,24.6,44.0,15.6,27.7,22.8,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250325088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-03-25T00:00:00.000,2025 Report Week 12,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,38212,11573,16120,6816,0,0,18389,22936,19823,15276,38212,11573,16120,6816,0,0,18389,22936,19823,15276,0,0,0,0,0,0,0,0,0,0,2255,-987,4878,2564,0,0,1577,7442,678,-5187,100.0,30.3,42.2,17.8,0.0,0.0,48.1,60.0,51.9,40.0,100.0,30.3,42.2,17.8,0.0,0.0,48.1,60.0,51.9,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,15,10,9,0,0,20,14,25,15,10,9,0,0,20,14,0,0,0,0,0,0,0,0,26.2,38.0,38.9,54.9,20.8,33.6,25.9,40.7,26.2,38.0,38.9,54.9,20.8,33.6,25.9,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250318088691F,GOLD - COMMODITY EXCHANGE INC.,2025-03-18T00:00:00.000,2025 Report Week 11,GOLD,088691,CMX ,NYC,088 ,GOLD,533566,321654,63722,67522,91549,376717,480725,507961,52841,25605,533566,321654,63722,67522,91549,376717,480725,507961,52841,25605,0,0,0,0,0,0,0,0,0,0,22290,25482,3650,-9290,7004,26984,23196,21344,-906,946,100.0,60.3,11.9,12.7,17.2,70.6,90.1,95.2,9.9,4.8,100.0,60.3,11.9,12.7,17.2,70.6,90.1,95.2,9.9,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,202,58,75,44,56,272,164,325,202,58,75,44,56,272,164,0,0,0,0,0,0,0,0,16.2,29.0,26.1,43.4,15.3,26.2,22.4,39.8,16.2,29.0,26.1,43.4,15.3,26.2,22.4,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
250318088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2025-03-18T00:00:00.000,2025 Report Week 11,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,35957,12560,11242,4252,0,0,16812,15494,19145,20463,35957,12560,11242,4252,0,0,16812,15494,19145,20463,0,0,0,0,0,0,0,0,0,0,3992,1948,-4890,2085,0,0,4033,-2805,-41,6797,100.0,34.9,31.3,11.8,0.0,0.0,46.8,43.1,53.2,56.9,100.0,34.9,31.3,11.8,0.0,0.0,46.8,43.1,53.2,56.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,14,10,9,0,0,19,14,24,14,10,9,0,0,19,14,0,0,0,0,0,0,0,0,24.7,24.7,35.3,38.5,23.8,22.9,30.5,30.1,24.7,24.7,35.3,38.5,23.8,22.9,30.5,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
